addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l
0,0,0,0,0,0,0.022611330777867093,0,0,0,0,0,0.05144709917774168,0.03176130786845289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190326461959943,0,0,0.1025275166908726,0,0,0.15071382624539692,0,0,0.3105635148091437,0.22645160022444147,0,0,0,0,0,0,0.006603537066346672,0,0,0,0,0,0.038447807597022425,0.049530276004361516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02995485929838733,0,0,0.024914724801988655,0,0,0.004561131459107954,0,0,0.015644525596525266,0.051660333588976884
0,0,0,0,0,0,0.020639582509610774,0,0,0,0,0,0.05587357448739689,0.03346642454883794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18782430146229995,0,0,0.09450816898286994,0,0,0.13158630220368336,0,0,0.29543763945348467,0.22641214043102445,0,0,0,0,0,0,0.006508980887007774,0,0,0,0,0,0.034387121262931926,0.03810997103238355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030252956217822754,0,0,0.02341815581691349,0,0,0.006953887375138272,0,0,0.01414662128425321,0.048294992707127664
0,0,0,0,0,0,0.01879846148789311,0,0,0,0,0,0.060037237574463366,0.03492006752295154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18421708108845813,0,0,0.08780432579761212,0,0,0.11380048132411971,0,0,0.2795974832331765,0.22404765355128078,0,0,0,0,0,0,0.006407664755679758,0,0,0,0,0,0.031082045715473666,0.02878611400753294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030757205199147944,0,0,0.022068043873085183,0,0,0.010338691458177751,0,0,0.012840870608409176,0.04542980963902063
0,0,0,0,0,0,0.01713955047084454,0,0,0,0,0,0.06376670180527556,0.0360593856215698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17986636627793914,0,0,0.08236907963463705,0,0,0.09804391298566713,0,0,0.2639633254826843,0.2196033300446332,0,0,0,0,0,0,0.006301584926714929,0,0,0,0,0,0.02839114591989235,0.021432957228016213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031393338661318944,0,0,0.020824135763049353,0,0,0.014800789314941065,0,0,0.011743260262961016,0.043087496856951644
0,0,0,0,0,0,0.015702378051272253,0,0,0,0,0,0.06689819459439536,0.036836250859077935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1751486222641073,0,0,0.07806875396283121,0,0,0.08485954310273223,0,0,0.24935518715697785,0.2133869085846461,0,0,0,0,0,0,0.006193051539292739,0,0,0,0,0,0.02619342546635003,0.01586762365532963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032082518235190614,0,0,0.019648304151753077,0,0,0.020386818727570196,0,0,0.010857462166095719,0.04126158765406563
0,0,0,0,0,0,0.01451418315442441,0,0,0,0,0,0.06928879514211579,0.0372233294320312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17043120678117443,0,0,0.0746962692444851,0,0,0.0746162373962648,0,0,0.23645314950796592,0.20574577227723373,0,0,0,0,0,0,0.0060846553362646225,0,0,0,0,0,0.02438898793758399,0.011866478485375361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03274676289748188,0,0,0.01850807909990646,0,0,0.02709588888040706,0,0,0.010176415438290625,0.03991939871481368
0,0,0,0,0,0,0.013590305367712479,0,0,0,0,0,0.07082895828065021,0.0372185203781014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1660495423061069,0,0,0.07199207865222909,0,0,0.06749225517894161,0,0,0.2257713694497743,0.19704525733742695,0,0,0,0,0,0,0.005979167676120301,0,0,0,0,0,0.022897892392803078,0.009182539573547551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033314417777097455,0,0,0.017378924642100644,0,0,0.034872993941650395,0,0,0.009684458632213538,0.039006539699150966
0,0,0,0,0,0,0.012935099462068925,0,0,0,0,0,0.071452517199687,0.03684672333437119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16228729903020261,0,0,0.06967072982502816,0,0,0.06347256141168574,0,0,0.21764612658873508,0.18765056979797037,0,0,0,0,0,0,0.00587940836865861,0,0,0,0,0,0.02165795076939531,0.007562786520034467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03372517153426904,0,0,0.01624539073777062,0,0,0.04360548765529748,0,0,0.009359728241418008,0.03845254677196258
0,0,0,0,0,0,0.012543271548087665,0,0,0,0,0,0.0711429006312436,0.036158490947841085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15936086687995907,0,0,0.06745005571352256,0,0,0.06235969062738609,0,0,0.21223749829870356,0.17791328745896806,0,0,0,0,0,0,0.005788113549784748,0,0,0,0,0,0.020622012243185144,0.006764349021630624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033934093136840544,0,0,0.015101298804474684,0,0,0.053123131892349136,0,0,0.00917654378877528,0.03817715314099792
0,0,0,0,0,0,0.012401498781237197,0,0,0,0,0,0.06993500459116715,0.035225729283582925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15740919015374596,0,0,0.0650791733683233,0,0,0.06379689516630764,0,0,0.20954297137954953,0.16816225028266166,0,0,0,0,0,0,0.00570782739450079,0,0,0,0,0,0.0197551153238759,0.006568730896509273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033914287181536565,0,0,0.013949080778528218,0,0,0.06320194370888155,0,0,0.009107544403691362,0.03809663854712091
0,0,0,0,0,0,0.012490165061142087,0,0,0,0,0,0.06791283907118889,0.03413504341226359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15648982566765046,0,0,0.062361347057020046,0,0,0.06730146941153005,0,0,0.20941980741648591,0.15869758627054772,0,0,0,0,0,0,0.005640830519501123,0,0,0,0,0,0.019031777990991972,0.006793375579512914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03365797074596604,0,0,0.012798449277107011,0,0,0.0735716917125793,0,0,0.009125412517918981,0.038129638193874195
0,0,0,0,0,0,0.012785045966708958,0,0,0,0,0,0.06520361359016094,0.032979669552624366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15658128249372968,0,0,0.059168750699090646,0,0,0.072305395875815,0,0,0.21161232057785515,0.14978569980893025,0,0,0,0,0,0,0.005589109647043239,0,0,0,0,0,0.018433589996429713,0.007300018936274725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03317592437624853,0,0,0.011664648289174502,0,0,0.08392662566318025,0,0,0.009204138602228467,0.03820197240785447
0,0,0,0,0,0,0.013258777625294194,0,0,0,0,0,0.06196903682472972,0.03185113702776029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15759108021294158,0,0,0.055447925674525764,0,0,0.0781998528753211,0,0,0.21578063019328445,0.1416534317900393,0,0,0,0,0,0,0.005554367627503984,0,0,0,0,0,0.01794716760520376,0.007999463353811995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324954284231547,0,0,0.01056652437020355,0,0,0.09393901794356935,0,0,0.0093198948430624,0.038250376184487136
0,0,0,0,0,0,0.01388197169647372,0,0,0,0,0,0.05839471982773982,0.030831709719821434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15936883335826182,0,0,0.05121641619621674,0,0,0.08437964906161491,0,0,0.2215277257704905,0.13448112403864212,0,0,0,0,0,0,0.00553805750491319,0,0,0,0,0,0.01756247495778449,0.00885262427512147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031656969476357585,0,0,0.009524626171597914,0,0,0.10327494762073632,0,0,0.009451630814943173,0.038225200663121905
0,0,0,0,0,0,0.014623941406796131,0,0,0,0,0,0.05467873088357564,0.029988424700188948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16172303391470647,0,0,0.046552376249546425,0,0,0.09028340864066627,0,0,0.22842235717563,0.1283954172665219,0,0,0,0,0,0,0.005541405182682721,0,0,0,0,0,0.01727148581417373,0.009867898361741366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030710136730523075,0,0,0.008559497976462022,0,0,0.11161131464688129,0,0,0.009581497290286928,0.038092133938597623
0,0,0,0,0,0,0.01545312653855096,0,0,0,0,0,0.051020267099542674,0.02936929133781033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1644395021861699,0,0,0.04157970704664289,0,0,0.0954259579805903,0,0,0.2360173969864354,0.12346332181190255,0,0,0,0,0,0,0.005565387494127572,0,0,0,0,0,0.01706714391567227,0.011095112183835746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02970914061643674,0,0,0.007690284559635325,0,0,0.11865296794847131,0,0,0.009695164408608016,0.03783286682007247
0,0,0,0,0,0,0.01633733983648781,0,0,0,0,0,0.04760914193763551,0.02900189248991853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1672994576313711,0,0,0.03645125161439611,0,0,0.09942061645971628,0,0,0.24386497194790088,0.1196889289660509,0,0,0,0,0,0,0.005610664575398991,0,0,0,0,0,0.016942581253539448,0.012616557049425454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02870831981718465,0,0,0.0069337033435756664,0,0,0.12414910720574295,0,0,0.009782054571974152,0.03744458209195186
0,0,0,0,0,0,0.01724396461003302,0,0,0,0,0,0.044616541371816906,0.028894306657925025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170095442828431,0,0,0.03133209198935153,0,0,0.10199071253472465,0,0,0.25153006458927657,0.11701333729892965,0,0,0,0,0,0,0.00567749294301311,0,0,0,0,0,0.016890562587497146,0.014535789811863974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027757962018770163,0,0,0.006303378837740515,0,0,0.12790818974031518,0,0,0.00983548144749463,0.03693824826210372
0,0,0,0,0,0,0.018140278809163704,0,0,0,0,0,0.04218738770760111,0.02903799848130816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17264390528286172,0,0,0.02638444960306144,0,0,0.10297163046025933,0,0,0.2586040263850864,0.11531803954165798,0,0,0,0,0,0,0.005765640609048832,0,0,0,0,0,0.01690311814479381,0.01696497607476591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02690079040916222,0,0,0.0058094960357875265,0,0,0.12981028299455688,0,0,0.0098526606471234,0.03633592578893615
0,0,0,0,0,0,0.018994059290806692,0,0,0,0,0,0.0404345379681062,0.029412121308306904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17479395012936214,0,0,0.021755166927872282,0,0,0.1023057475248228,0,0,0.2647185069119083,0.1144323777191476,0,0,0,0,0,0,0.005874322441145356,0,0,0,0,0,0.01697131911527302,0.020011629871574926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02616944535364008,0,0,0.005458707765766426,0,0,0.1298153260235097,0,0,0.009834538191014352,0.035667437373805025
0,0,0,0,0,0,0.019774519410079405,0,0,0,0,0,0.0394348467192878,0.029988558992102538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17643212314864903,0,0,0.01756629857644204,0,0,0.10003239646529662,0,0,0.2695590006043936,0.1141456406353748,0,0,0,0,0,0,0.006002175644803406,0,0,0,0,0,0.01708516951945329,0.023765646590086523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02558514279870785,0,0,0.005254218620855533,0,0,0.1279661357861523,0,0,0.009785388972659114,0.034966746712660104
0,0,0,0,0,0,0.02045355505857733,0,0,0,0,0,0.039227047081709016,0.030736981961143817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17748335273555588,0,0,0.013908977531955607,0,0,0.0962743540084677,0,0,0.2728769279149416,0.11422356206070586,0,0,0,0,0,0,0.006147287719402242,0,0,0,0,0,0.017233641505696416,0.0282874904183889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251575214062668,0,0,0.00519597060517052,0,0,0.12438640873123118,0,0,0.009712162025155742,0.03426838178596075
0,0,0,0,0,0,0.021007229459639024,0,0,0,0,0,0.039811416961966814,0.03162914424052351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17790854637261247,0,0,0.010840440264478727,0,0,0.09122184241782452,0,0,0.27449962892173785,0.1144279484963818,0,0,0,0,0,0,0.006307288045031224,0,0,0,0,0,0.017404938553189427,0.0335983270890491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02488553857769503,0,0,0.005280867693940319,0,0,0.1192744489259067,0,0,0.009623607403507062,0.03360422117298372
0,0,0,0,0,0,0.02141735058388236,0,0,0,0,0,0.04115118711984431,0.03264173213866118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17769972272290951,0,0,0.008383894724197809,0,0,0.085115108521433,0,0,0.2743373033719613,0.11453721236108841,0,0,0,0,0,0,0.006479514268767397,0,0,0,0,0,0.017587031080243867,0.03967286515885025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024759136758268033,0,0,0.005502991298918808,0,0,0.1128924110309607,0,0,0.009529272608756549,0.033000930165310645
0,0,0,0,0,0,0.02167294596339553,0,0,0,0,0,0.043175627577445995,0.033757264988232914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1768740952122074,0,0,0.006530779269759713,0,0,0.07822686485964579,0,0,0.2723857533789666,0.11436493512127452,0,0,0,0,0,0,0.00666124321710282,0,0,0,0,0,0.017768402791828813,0.046435626734772716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024761329460796105,0,0,0.005853760701447814,0,0,0.10555047676760403,0,0,0.009438475926838887,0.03247825477737374
0,0,0,0,0,0,0.02177142499711501,0,0,0,0,0,0.045784761450003764,0.034963006125154586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17546865746743978,0,0,0.0052448758696373495,0,0,0.07084536216965791,0,0,0.268724904827681,0.11377390863370618,0,0,0,0,0,0,0.006849943219833498,0,0,0,0,0,0.0179388545942712,0.053761230918658955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024870405059308775,0,0,0.00632200194099451,0,0,0.09758704893505857,0,0,0.009359375506452449,0.03204822650076085
0,0,0,0,0,0,0.021719134445543752,0,0,0,0,0,0.04885552716210471,0.036248513794826166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17353627913100442,0,0,0.004467707333885684,0,0,0.06325824044361582,0,0,0.2635135504774419,0.1126842401218644,0,0,0,0,0,0,0.007043468743247928,0,0,0,0,0,0.018090185673008,0.061479032440089905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025062064842547603,0,0,0.006893926043287488,0,0,0.0893473931615596,0,0,0.009298247931297918,0.03171523042068256
0,0,0,0,0,0,0.021531011334396086,0,0,0,0,0,0.05224903309344574,0.037602670610025646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17114365517204758,0,0,0.0041246726509302865,0,0,0.05573744919115688,0,0,0.2569807413735284,0.111075291475718,0,0,0,0,0,0,0.007240096896248247,0,0,0,0,0,0.01821662500721235,0.06938212516036815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02531138135090602,0,0,0.007553065183495443,0,0,0.08116282164988776,0,0,0.009259046600004373,0.03147679742414933
0,0,0,0,0,0,0.021229295318270853,0,0,0,0,0,0.05581849134413452,0.039010861839692296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16837098530534034,0,0,0.004131449701490368,0,0,0.04852592091431577,0,0,0.2494144334426947,0.10898230497295151,0,0,0,0,0,0,0.00743835174526076,0,0,0,0,0,0.018314995393544052,0.0772403401372169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025594484278306805,0,0,0.008280252649644531,0,0,0.07333188823510889,0,0,0.009243252882944742,0.0313249039391484
0,0,0,0,0,0,0.02084151636966386,0,0,0,0,0,0.059417418307057615,0.040452823470238465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16531283183559017,0,0,0.004400264144294214,0,0,0.04182679504489487,0,0,0.24114730615098287,0.10648890381769488,0,0,0,0,0,0,0.007636671671278798,0,0,0,0,0,0.01838465383623282,0.08481652518985568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025889909296716352,0,0,0.009053750408392026,0,0,0.06610462645312655,0,0,0.009249990826009719,0.031247561502303872
0,0,0,0,0,0,0.02039806937043309,0,0,0,0,0,0.06290768935436608,0.041901616538840225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16207872537156603,0,0,0.004845667711413657,0,0,0.03579587143347937,0,0,0.23253946926073712,0.10371626931582265,0,0,0,0,0,0,0.007833043297094154,0,0,0,0,0,0.018427239870653582,0.09188500553465219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026179570572124583,0,0,0.009849627540745448,0,0,0.05967059757694991,0,0,0.00927636219525835,0.03123047154620325
0,0,0,0,0,0,0.019929730830765376,0,0,0,0,0,0.06616705500246078,0.04332401882343085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15879143601148915,0,0,0.005389495003347813,0,0,0.03053758889840079,0,0,0.22395837515286662,0.10080939439007414,0,0,0,0,0,0,0.008024720891005602,0,0,0,0,0,0.01844624783452632,0.09825058265588342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026449331179932194,0,0,0.01064246661203108,0,0,0.05415158683318057,0,0,0.009317956160339343,0.031258529862321326
0,0,0,0,0,0,0.01946539433660593,0,0,0,0,0,0.06909577399689187,0.044682402798654895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15558127136570601,0,0,0.005964724251336682,0,0,0.02610455280929143,0,0,0.21575628956233214,0.09792126371694365,0,0,0,0,0,0,0.008208123949332999,0,0,0,0,0,0.018446461043413055,0.1037657811607382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026689177909676932,0,0,0.01140643623612239,0,0,0.04959979213469498,0,0,0.00936947572838603,0.0313170321788371
0,0,0,0,0,0,0.01903014906118052,0,0,0,0,0,0.07162203713893288,0.04593796312738616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15257623921794045,0,0,0.0065180751500269005,0,0,0.02250043264005436,0,0,0.20824614499115948,0.09519674373581044,0,0,0,0,0,0,0.00837897561487697,0,0,0,0,0,0.018433308892630354,0.108343645581694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026893072166728173,0,0,0.012116725879682738,0,0,0.04600185757720398,0,0,0.009425398283744429,0.03139254982110094
0,0,0,0,0,0,0.0186437211158408,0,0,0,0,0,0.07370563875635926,0.04705490757074396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14988975094810023,0,0,0.007011294290931065,0,0,0.019685789783353846,0,0,0.20167793655688876,0.09275813061026796,0,0,0,0,0,0,0.008532700077499768,0,0,0,0,0,0.01841222339974085,0.11196406925713703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027058565425253155,0,0,0.012751279574831392,0,0,0.04328837310587705,0,0,0.009480587644924068,0.03147355628956961
0,0,0,0,0,0,0.01831936294777158,0,0,0,0,0,0.07533920494308383,0.04800493527955295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1476084196830741,0,0,0.007421174662804952,0,0,0.01758622338934938,0,0,0.1962185259905895,0.09069386182397275,0,0,0,0,0,0,0.008665040119027046,0,0,0,0,0,0.01838808497140148,0.11467278826571554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027186271673104112,0,0,0.013292687651986072,0,0,0.0413477608853137,0,0,0.009530801670416096,0.03155089947096936
0,0,0,0,0,0,0.018063349451232828,0,0,0,0,0,0.07654654522723935,0.04877116066738263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14578230739118395,0,0,0.007738420495288374,0,0,0.016102139709650548,0,0,0.19193821025658434,0.08905148188673874,0,0,0,0,0,0,0.008772803332857217,0,0,0,0,0,0.018364810735835926,0.11657244101212641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027279260564563153,0,0,0.013730020098719386,0,0,0.04004280367153051,0,0,0.009573053317337802,0.031618115451952325
0,0,0,0,0,0,0.01787515155127887,0,0,0,0,0,0.07737796880565304,0.04935071494789908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14441957161366542,0,0,0.00796551058083122,0,0,0.01511936425862108,0,0,0.18880747420599384,0.08783557017288991,0,0,0,0,0,0,0.008854591654421403,0,0,0,0,0,0.01834509610381988,0.1178058711246006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027342403681673334,0,0,0.01406030792967236,0,0,0.039227571138920565,0,0,0.00960579482158549,0.031671509095040504
0,0,0,0,0,0,0.017748283357087977,0,0,0,0,0,0.07790258067286981,0.049755386091117446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14348682836557503,0,0,0.008113778075440324,0,0,0.014519800736414136,0,0,0.18670598183634704,0.0870109863904407,0,0,0,0,0,0,0.00891132068913025,0,0,0,0,0,0.018330324531406046,0.11853435836833735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027381690279127326,0,0,0.014289304570849547,0,0,0.03876261831579795,0,0,0.009628897686737569,0.03170997776506756
0,0,0,0,0,0,0.017671777825498024,0,0,0,0,0,0.0781982969757059,0.050009987454630304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429158217355196,0,0,0.008200009108267176,0,0,0.01419136909833317,0,0,0.18544386404761248,0.08651132019909057,0,0,0,0,0,0,0.008946300443227128,0,0,0,0,0,0.018320661611452967,0.11891541450127208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027403500205400902,0,0,0.014431098951544699,0,0,0.03852686563420849,0,0,0.009643427571025022,0.03173461072593637
0,0,0,0,0,0,0.01763217781755024,0,0,0,0,0,0.07834121160887833,0.05014862330953813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1426158733162716,0,0,0.008242916778341599,0,0,0.01403644447022349,0,0,0.1847932811590738,0.08625170081058489,0,0,0,0,0,0,0.008964680507431076,0,0,0,0,0,0.018315327064905882,0.11908447300294853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02741385741016084,0,0,0.014506159306993375,0,0,0.03842505213957135,0,0,0.00965126403411106,0.03174809786620415
0,0,0,0,0,0,0.0176158415324125,0,0,0,0,0,0.078396234955507,0.05020933248701967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14249035594846637,0,0,0.008259894022438893,0,0,0.013978022330494817,0,0,0.18452605112830597,0.08614428921902989,0,0,0,0,0,0,0.008972323946133455,0,0,0,0,0,0.018313007192172704,0.11914341837514336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02741776682480993,0,0,0.014537653242365585,0,0,0.03839032709259387,0,0,0.009654635054336468,0.031753967579298624
0,0,0,0,0,0,0.017611222875290152,0,0,0,0,0,0.0784107634856298,0.05022770017583383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14245438465622057,0,0,0.008264492420277318,0,0,0.013962871268278236,0,0,0.1844508343703331,0.08611385759196735,0,0,0,0,0,0,0.008974488635133556,0,0,0,0,0,0.018312321333095648,0.11915728310537148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02741877839341115,0,0,0.014546655716739704,0,0,0.03838228851177771,0,0,0.009655630200684544,0.03175571253758105
0,0,0,0,0,0,0.017610607854806965,0,0,0,0,0,0.07841257507355524,0.05023032772864231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14244953482542672,0,0,0.008265079482891836,0,0,0.013961010444262094,0,0,0.18444086224117925,0.08610979944391328,0,0,0,0,0,0,0.008974775846467385,0,0,0,0,0,0.01831222635258006,0.11915879750152977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02741890234923084,0,0,0.014547860985724942,0,0,0.038381417797091345,0,0,0.009655768621591867,0.031755955191559423
